method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,response_exposure,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.150439977645874,1.7561486959457397,4.321792125701904,2.1515285968780518,1.7561498880386353,4.321908950805664,0.14032039046287537,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.0,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.016857385635376,0.9954188466072083,3.5740904808044434,2.0224905014038086,1.0062031745910645,3.5741069316864014,0.101692795753479,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.0,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8028498888015747,0.9279133081436157,3.5971646308898926,1.8048838376998901,0.9279361963272095,3.597196102142334,0.17869026958942413,42.27869900012138,14.092899666707126,0.6127347681177011
classical_nf,full_photometric,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.620763897895813,0.33726048469543457,1.7692641019821167,0.6232262849807739,0.337299108505249,1.7693729400634766,0.30079030990600586,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.1533596515655518,1.7543184757232666,4.326284408569336,2.154360294342041,1.7543209791183472,4.32638692855835,0.1497890055179596,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.0,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0169179439544678,0.9774729609489441,3.589477777481079,2.0204598903656006,0.9842514991760254,3.5895309448242188,0.14379748702049255,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.0,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8439003229141235,0.9335750341415405,3.6739206314086914,1.8459123373031616,0.9395641684532166,3.6739447116851807,0.1729159653186798,118.88119700006428,39.62706566668809,1.7229158985516562
classical_nf,full_photometric_affine,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6366416215896606,0.32558733224868774,1.861352562904358,0.6389204263687134,0.32563549280166626,1.8623826503753662,0.2995634973049164,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.197371244430542,1.770874261856079,4.347778797149658,2.1983554363250732,1.7708766460418701,4.347867488861084,0.1432228684425354,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,1.0,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0704076290130615,1.0568902492523193,3.7012553215026855,2.0740315914154053,1.0636807680130005,3.7012953758239746,0.13622568547725677,0.0,0.0,0.0
classical_nf,baseline,Office,1.25,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,2.025334119796753,1.5830421447753906,4.753334999084473,2.029322862625122,1.588960886001587,4.753429412841797,0.15270520746707916,13.280504999897857,4.426834999965952,0.24146372727087015
classical_nf,baseline,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.7863810658454895,0.6202423572540283,1.5621098279953003,0.7964646220207214,0.6206197738647461,1.5663822889328003,0.249383807182312,0.0,0.0,0.0
classical_nf,baseline,Office,1.25,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,2.312448024749756,2.738736629486084,4.749172687530518,2.3131473064422607,2.7394356727600098,4.749283790588379,0.11891980469226837,0.0,0.0,0.0
classical_nf,baseline,Office,1.25,synthetic_gamma_vignette_exposure,border,20,15,0.75,2.684025764465332,1.9226824045181274,6.030329704284668,2.68802809715271,1.922987461090088,6.033205986022949,0.1210332065820694,0.0,0.0,0.0
classical_nf,response,Office,1.25,synthetic_gamma_vignette_exposure,all,69,69,1.0,3.7052764892578125,2.3467729091644287,8.05419635772705,3.7108960151672363,2.34677791595459,8.060420989990234,0.23389512300491333,36.79933099999744,12.266443666665813,0.5333236376811222
classical_nf,response,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.9415561556816101,0.8355844020843506,1.3154089450836182,0.9455876350402832,0.835608959197998,1.3188713788986206,0.3945213258266449,0.0,0.0,0.0
classical_nf,response,Office,1.25,synthetic_gamma_vignette_exposure,middle,35,35,1.0,4.3186540603637695,3.077080488204956,8.537749290466309,4.32411003112793,3.0784339904785156,8.541345596313477,0.19311238825321198,0.0,0.0,0.0
classical_nf,response,Office,1.25,synthetic_gamma_vignette_exposure,border,20,20,1.0,4.566470623016357,2.5542514324188232,7.590256214141846,4.573487281799316,2.5542514324188232,7.590295791625977,0.19282661378383636,0.0,0.0,0.0
classical_nf,vignette,Office,1.25,synthetic_gamma_vignette_exposure,all,69,57,0.8260869565217391,2.4992260932922363,1.6720836162567139,5.03273868560791,2.504791259765625,1.6727722883224487,5.032828330993652,0.1665053516626358,16.83265999986361,5.6108866666212025,0.29530982455901067
classical_nf,vignette,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.786735475063324,0.6198937892913818,1.567111611366272,0.7966567873954773,0.6203307509422302,1.5712076425552368,0.2519772946834564,0.0,0.0,0.0
classical_nf,vignette,Office,1.25,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,2.3108112812042236,2.7321698665618896,4.7453813552856445,2.311516284942627,2.7329249382019043,4.745494842529297,0.12505386769771576,0.0,0.0,0.0
