interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
281,28.099999999999998,28.2,847328,0.00043619791666666666,0.7310585379600525,0.2691569924354553
282,28.2,28.299999999999997,835484,0.0004296875,0.7310585379600525,0.26915839314460754
283,28.299999999999997,28.4,823265,0.0004069010416666667,0.7310585379600525,0.26915356516838074
284,28.4,28.5,803778,0.00041341145833333334,0.7310585379600525,0.2691538631916046
285,28.5,28.599999999999998,783705,0.0004166666666666667,0.7310585379600525,0.2691516578197479
286,28.599999999999998,28.7,763277,0.0004069010416666667,0.7310585379600525,0.2691599130630493
287,28.7,28.799999999999997,745607,0.000400390625,0.7310585379600525,0.26916423439979553
288,28.799999999999997,28.9,711953,0.000390625,0.7310585379600525,0.2691560685634613
289,28.9,29.0,683442,0.000380859375,0.7310584783554077,0.2691412568092346
290,29.0,29.099999999999998,681670,0.00036783854166666665,0.7310584783554077,0.26913610100746155
291,29.099999999999998,29.2,679495,0.000361328125,0.7310584783554077,0.26913031935691833
292,29.2,29.299999999999997,634632,0.00036458333333333335,0.7310584187507629,0.26913419365882874
293,29.299999999999997,29.4,619236,0.00035807291666666664,0.7310584783554077,0.2691589593887329
294,29.4,29.5,606212,0.00037434895833333336,0.7310581207275391,0.26917415857315063
295,29.5,29.599999999999998,580283,0.00029947916666666664,0.7310581207275391,0.26913395524024963
296,29.599999999999998,29.7,559365,0.00029947916666666664,0.7310581207275391,0.269123911857605
297,29.7,29.799999999999997,547226,0.000439453125,0.7310581803321838,0.26920655369758606
298,29.799999999999997,29.9,539784,0.00047200520833333334,0.7310582399368286,0.2692422866821289
299,29.9,30.0,513447,0.00041015625,0.7310582995414734,0.2691839635372162
300,30.0,30.099999999999998,497500,0.0004427083333333333,0.7310583591461182,0.2692086398601532
301,30.099999999999998,30.2,479946,0.0004427083333333333,0.7310584187507629,0.26919469237327576
302,30.2,30.299999999999997,463763,0.000361328125,0.7310585379600525,0.26916465163230896
303,30.299999999999997,30.4,477140,0.0007486979166666667,0.7310585379600525,0.26935264468193054
304,30.4,30.5,478122,0.0007942708333333334,0.7310585379600525,0.2693423330783844
305,30.5,30.599999999999998,477735,0.000927734375,0.7310585379600525,0.2694336771965027
306,30.599999999999998,30.7,485364,0.000771484375,0.7310585379600525,0.26933610439300537
307,30.7,30.799999999999997,491028,0.000654296875,0.7310585379600525,0.2692960500717163
308,30.799999999999997,30.9,502886,0.0005045572916666667,0.7310585379600525,0.2692255675792694
309,30.9,31.0,488890,0.0005794270833333334,0.7310585379600525,0.2692885994911194
310,31.0,31.099999999999998,492060,0.0009733072916666667,0.7310585379600525,0.2694416046142578
311,31.099999999999998,31.2,529495,0.0021223958333333333,0.7310585379600525,0.2700454592704773
312,31.2,31.299999999999997,545093,0.0029264322916666666,0.7310585379600525,0.27031588554382324
313,31.299999999999997,31.4,587601,0.001728515625,0.7310585379600525,0.2698172330856323
314,31.4,31.5,603207,0.0027604166666666667,0.7310585379600525,0.2702716588973999
315,31.5,31.599999999999998,653707,0.026539713541666666,0.7310585379600525,0.28136152029037476
316,31.599999999999998,31.7,666554,0.05705729166666667,0.7310585379600525,0.2952672243118286
317,31.7,31.799999999999997,687212,0.040963541666666665,0.7310585379600525,0.28805968165397644
